Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-75.72,45.38,OTTAWA CDA,6105976,2012-01-12,2012,1,12,†,-3.3,,-12,,-7.7,,25.7,,0,,6.6,,5.4,,12,,10,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-13,2012,1,13,†,-0.5,,-4.9,,-2.7,,20.7,,0,,0,,11,,11,,15,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-14,2012,1,14,†,-16.3,,-24,,-20.2,,38.2,,0,,0,,0,,0,,22,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-15,2012,1,15,†,-14.4,,-24.5,,-19.5,,37.5,,0,,0,,0,,0,,21,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-16,2012,1,16,†,-7.5,,-25.3,,-16.4,,34.4,,0,,0,,0,,0,,21,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-17,2012,1,17,†,2.5,,-12.2,,-4.9,,22.9,,0,,2,,3.4,,5.4,,21,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-18,2012,1,18,†,-10.5,,-13.8,,-12.2,,30.2,,0,,0,,0,,0,,22,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-19,2012,1,19,†,-5,,-20.5,,-12.8,,30.8,,0,,0,,1,,0.6,,22,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-20,2012,1,20,†,-14.4,,-19,,-16.7,,34.7,,0,,0,,0,,0,,22,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-21,2012,1,21,†,-8.8,,-20.5,,-14.7,,32.7,,0,,0,,0,,0,,22,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-22,2012,1,22,†,-5.3,,-20.7,,-13,,31,,0,,0,,0,,0,,22,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-23,2012,1,23,†,5.8,,-12,,-3.1,,21.1,,0,,4.1,,0,,4.1,,22,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-24,2012,1,24,†,3.2,,0,,1.6,,16.4,,0,,0,,0,T,0,T,19,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-25,2012,1,25,†,-4,,-6.7,,-5.4,,23.4,,0,,0,,0,,0,,18,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-26,2012,1,26,†,-1.1,,-14.2,,-7.7,,25.7,,0,,9,,1,,10,,18,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-27,2012,1,27,†,0.6,,-6.8,,-3.1,,21.1,,0,,3.3,,3,,6.3,,20,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-28,2012,1,28,†,1.7,,-7,,-2.7,,20.7,,0,,0,,1.8,,1.8,,21,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-29,2012,1,29,†,0.4,,-4.2,,-1.9,,19.9,,0,,0,,0,,0,,23,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-30,2012,1,30,†,-6.3,,-12,,-9.2,,27.2,,0,,0,,1,,0.6,,23,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-01-31,2012,1,31,†,-5.2,,-10,,-7.6,,25.6,,0,,1.1,,3.7,,4.8,,23,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-01,2012,2,1,†,1.1,,-7.2,,-3.1,,21.1,,0,,0,T,0,,0,T,26,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-02,2012,2,2,†,-3,,-7.5,,-5.3,,23.3,,0,,0,,0,,0,,26,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-03,2012,2,3,†,-1.3,,-13.7,,-7.5,,25.5,,0,,0,,0.3,,0.2,,26,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-04,2012,2,4,†,-4.3,,-11.4,,-7.9,,25.9,,0,,0,,0,,0,,26,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-05,2012,2,5,†,0.7,,-17,,-8.2,,26.2,,0,,0,,0,,0,,27,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-06,2012,2,6,†,5.7,,-3,,1.4,,16.6,,0,,0,,0,,0,,27,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-07,2012,2,7,†,-5.3,,-7.8,,-6.6,,24.6,,0,,0,,0,,0,,24,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-08,2012,2,8,†,-0.9,,-18.8,,-9.9,,27.9,,0,,0,,0,,0,,24,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-09,2012,2,9,†,3.5,,-9.9,,-3.2,,21.2,,0,,0,,0,,0,,24,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-10,2012,2,10,†,1.3,,-3.5,,-1.1,,19.1,,0,,0,,0.4,,0.4,,23,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-11,2012,2,11,†,-9.4,,-16.3,,-12.9,,30.9,,0,,0,,0,,0,,23,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-12,2012,2,12,†,-8.8,,-16.4,,-12.6,,30.6,,0,,0,,0,T,0,T,23,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-13,2012,2,13,†,0,,-10.6,,-5.3,,23.3,,0,,0,,0,,0,,22,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-14,2012,2,14,†,3.1,,-11.2,,-4.1,,22.1,,0,,0,,2,,0.6,,23,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-15,2012,2,15,†,3.4,,-0.6,,1.4,,16.6,,0,,0,T,0,T,0,T,25,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-16,2012,2,16,†,4.3,,1,,2.7,,15.3,,0,,3,,0,,3,,22,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-17,2012,2,17,†,3.7,,0.6,,2.2,,15.8,,0,,0,,0,,0,,20,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-18,2012,2,18,†,2,,-5.3,,-1.7,,19.7,,0,,0,,0,,0,,20,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-19,2012,2,19,†,-2.3,,-7.3,,-4.8,,22.8,,0,,0,,0,,0,,19,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-20,2012,2,20,†,2,,-13.2,,-5.6,,23.6,,0,,0,,0,,0,,18,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-21,2012,2,21,†,3.5,,-9.8,,-3.2,,21.2,,0,,0,T,0.4,,0.4,,18,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-22,2012,2,22,†,5.6,,-0.5,,2.6,,15.4,,0,,0,T,0,,0,T,18,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-23,2012,2,23,†,4,,-4,,0,,18,,0,,0,,0,,0,,17,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-24,2012,2,24,†,1.1,,-6.2,,-2.6,,20.6,,0,,0,T,11.4,,11.4,,17,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-25,2012,2,25,†,-3.7,,-5.7,,-4.7,,22.7,,0,,0,,0.2,,0.2,,27,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-26,2012,2,26,†,-5.5,,-14,,-9.8,,27.8,,0,,0,,0,,0,,27,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-27,2012,2,27,†,-3.6,,-12.6,,-8.1,,26.1,,0,,0,,5,,2.6,,24,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-28,2012,2,28,†,-4,,-9.9,,-7,,25,,0,,0,,0,,0,,28,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-02-29,2012,2,29,†,-2.4,,-14.6,,-8.5,,26.5,,0,,0,,3,,2.3,,27,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-01,2012,3,1,†,-3.4,,-6.1,,-4.8,,22.8,,0,,0,,2.5,,2.1,,29,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-02,2012,3,2,†,4.8,,-5.8,,-0.5,,18.5,,0,,3.1,,0,,3.1,,28,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-03,2012,3,3,†,5.6,,-3.7,,1,,17,,0,,0,,1.4,,1.4,,27,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-04,2012,3,4,†,-8.8,,-11.3,,-10.1,,28.1,,0,,0,,0,,0,,24,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-05,2012,3,5,†,-9.4,,-17,,-13.2,,31.2,,0,,0,,0,,0,,24,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-06,2012,3,6,†,-2,,-19,,-10.5,,28.5,,0,,0,,0,,0,,24,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-07,2012,3,7,†,11,,-5.8,,2.6,,15.4,,0,,0,,0,,0,,24,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-08,2012,3,8,†,10.5,,4.8,,7.7,,10.3,,0,,3.4,,0,,3.4,,14,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-09,2012,3,9,†,1.3,,-5.4,,-2.1,,20.1,,0,,0,,2,,1.8,,10,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-10,2012,3,10,†,0.4,,-8.3,,-4,,22,,0,,0,,0,,0,,10,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-11,2012,3,11,†,10.9,,-7.5,,1.7,,16.3,,0,,0,,0,,0,,10,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-12,2012,3,12,†,11.9,,-1,,5.5,,12.5,,0,,4,,0,,4,,6,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-13,2012,3,13,†,15.7,,3.1,,9.4,,8.6,,0,,1.2,,0,,1.2,,2,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-14,2012,3,14,†,7.2,,3.7,,5.5,,12.5,,0,,0.4,,0,,0.4,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-15,2012,3,15,†,4.6,,-0.8,,1.9,,16.1,,0,,19.8,,0,,19.8,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-16,2012,3,16,†,7.5,,1.7,,4.6,,13.4,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-17,2012,3,17,†,14,,-0.2,,6.9,,11.1,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-18,2012,3,18,†,24.7,,3.3,,14,,4,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-19,2012,3,19,†,24.9,,6.2,,15.6,,2.4,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-20,2012,3,20,†,25.5,,6.8,,16.2,,1.8,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-21,2012,3,21,†,26.7,,8,,17.4,,0.6,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-22,2012,3,22,†,24,,10.7,,17.4,,0.6,,0,,0,T,0,,0,T,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-23,2012,3,23,†,18,,10.1,,14.1,,3.9,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-24,2012,3,24,†,6.1,,4.5,,5.3,,12.7,,0,,3.8,,0,,3.8,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-25,2012,3,25,†,12.9,,2.5,,7.7,,10.3,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-26,2012,3,26,†,1,,-5,,-2,,20,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-27,2012,3,27,†,5.3,,-7.1,,-0.9,,18.9,,0,,1.1,,0,,1.1,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-28,2012,3,28,†,5.7,,-0.3,,2.7,,15.3,,0,,1,,0,,1,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-29,2012,3,29,†,5.8,,2.4,,4.1,,13.9,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-30,2012,3,30,†,4.7,,-4.4,,0.2,,17.8,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-03-31,2012,3,31,†,9.2,,0,,4.6,,13.4,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-01,2012,4,1,†,4.2,,-2.3,,1,,17,,0,,1.5,,0.5,,2,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-02,2012,4,2,†,10.3,,-2.5,,3.9,,14.1,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-03,2012,4,3,†,10.7,,-1.5,,4.6,,13.4,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-04,2012,4,4,†,10.3,,2,,6.2,,11.8,,0,,0.8,,0,,0.8,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-05,2012,4,5,†,8.7,,-0.3,,4.2,,13.8,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-06,2012,4,6,†,11.1,,-1.5,,4.8,,13.2,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-07,2012,4,7,†,14.8,,1,,7.9,,10.1,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-08,2012,4,8,†,16.1,,-0.4,,7.9,,10.1,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-09,2012,4,9,†,11.3,,6.8,,9.1,,8.9,,0,,4.7,,0,,4.7,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-10,2012,4,10,†,8.6,,3.5,,6.1,,11.9,,0,,1.5,,0,,1.5,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-11,2012,4,11,†,12.6,,1.9,,7.3,,10.7,,0,,0,,0.2,,0.2,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-12,2012,4,12,†,13.2,,2.1,,7.7,,10.3,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-13,2012,4,13,†,16.5,,1.3,,8.9,,9.1,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-14,2012,4,14,†,16.9,,4.3,,10.6,,7.4,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-15,2012,4,15,†,19.9,,7,,13.5,,4.5,,0,,0.4,,0,,0.4,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-16,2012,4,16,†,27.9,,14.5,,21.2,,0,,3.2,,0.5,,0,,0.5,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-17,2012,4,17,†,10,,6,,8,,10,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-18,2012,4,18,†,11.6,,-2.4,,4.6,,13.4,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-19,2012,4,19,†,22,,1.6,,11.8,,6.2,,0,,1.4,,0,,1.4,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-20,2012,4,20,†,11.2,,6.1,,8.7,,9.3,,0,,8.4,,0,,8.4,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-21,2012,4,21,†,6,,3.5,,4.8,,13.2,,0,,3.7,,0,,3.7,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-22,2012,4,22,†,9.5,,3,,6.3,,11.7,,0,,11.2,,3.5,,14.7,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-23,2012,4,23,†,6.1,,0.6,,3.4,,14.6,,0,,8.6,,0,,8.6,,2,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-24,2012,4,24,†,7.7,,3.8,,5.8,,12.2,,0,,2.4,,0,,2.4,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-25,2012,4,25,†,9.8,,2.9,,6.4,,11.6,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-26,2012,4,26,†,10.1,,-1.3,,4.4,,13.6,,0,,3.3,,0,,3.3,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-27,2012,4,27,†,2.7,,-0.1,,1.3,,16.7,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-28,2012,4,28,†,8,,-2.5,,2.8,,15.2,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-29,2012,4,29,†,10.5,,-1,,4.8,,13.2,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-04-30,2012,4,30,†,13.6,,-2.1,,5.8,,12.2,,0,,2.7,,0,,2.7,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-01,2012,5,1,†,10.6,,6.3,,8.5,,9.5,,0,,0.2,,0,,0.2,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-02,2012,5,2,†,16.5,,8.7,,12.6,,5.4,,0,,3.4,,0,,3.4,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-03,2012,5,3,†,15.5,,11,,13.3,,4.7,,0,,4.8,,0,,4.8,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-04,2012,5,4,†,20.8,,12.9,,16.9,,1.1,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-05,2012,5,5,†,17.7,,5,,11.4,,6.6,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-06,2012,5,6,†,20,,4.4,,12.2,,5.8,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-07,2012,5,7,†,22.3,,4.2,,13.3,,4.7,,0,,11.5,,0,,11.5,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-08,2012,5,8,†,16.4,,9.8,,13.1,,4.9,,0,,6.4,,0,,6.4,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-09,2012,5,9,†,20.1,,12.9,,16.5,,1.5,,0,,20.2,,0,,20.2,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-10,2012,5,10,†,10.7,,6.1,,8.4,,9.6,,0,,0.5,,0,,0.5,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-11,2012,5,11,†,19.3,,6.4,,12.9,,5.1,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-12,2012,5,12,†,26.1,,4.1,,15.1,,2.9,,0,,3.2,,0,,3.2,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-13,2012,5,13,†,21.7,,13.5,,17.6,,0.4,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-14,2012,5,14,†,24.5,,8.2,,16.4,,1.6,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-15,2012,5,15,†,24,,11.9,,18,,0,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-16,2012,5,16,†,20.3,,11.2,,15.8,,2.2,,0,,1,,0,,1,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-17,2012,5,17,†,17.1,,5.5,,11.3,,6.7,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-18,2012,5,18,†,22.2,,3.9,,13.1,,4.9,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-19,2012,5,19,†,28.3,,11.9,,20.1,,0,,2.1,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-20,2012,5,20,†,31.8,,11.4,,21.6,,0,,3.6,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-21,2012,5,21,†,29.1,,17.4,,23.3,,0,,5.3,,3.1,,0,,3.1,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-22,2012,5,22,†,22.6,,17.9,,20.3,,0,,2.3,,9,,0,,9,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-23,2012,5,23,†,23.5,,13.5,,18.5,,0,,0.5,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-24,2012,5,24,†,28.3,,14.1,,21.2,,0,,3.2,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-25,2012,5,25,†,28.5,,19,,23.8,,0,,5.8,,6.9,,0,,6.9,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-26,2012,5,26,†,24.9,,15,,20,,0,,2,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-27,2012,5,27,†,22.5,,11.2,,16.9,,1.1,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-28,2012,5,28,†,23.2,,14.7,,19,,0,,1,,0.5,,0,,0.5,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-29,2012,5,29,†,30,,11.7,,20.9,,0,,2.9,,12,,0,,12,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-30,2012,5,30,†,23,,12.8,,17.9,,0.1,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-05-31,2012,5,31,†,17.9,,10.3,,14.1,,3.9,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-06-01,2012,6,1,†,16.9,,7.9,,12.4,,5.6,,0,,18.8,,0,,18.8,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-06-02,2012,6,2,†,17.9,,11.5,,14.7,,3.3,,0,,1.6,,0,,1.6,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-06-03,2012,6,3,†,16.4,,9.9,,13.2,,4.8,,0,,5.1,,0,,5.1,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-06-04,2012,6,4,†,16.9,,11.2,,14.1,,3.9,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-06-05,2012,6,5,†,22.9,,11,,17,,1,,0,,4,,0,,4,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-06-06,2012,6,6,†,23,,11,,17,,1,,0,,13.5,,0,,13.5,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-06-07,2012,6,7,†,25.4,,11.8,,18.6,,0,,0.6,,2.8,,0,,2.8,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-06-08,2012,6,8,†,24.5,,13,,18.8,,0,,0.8,,0.5,,0,,0.5,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-06-09,2012,6,9,†,24.2,,10.7,,17.5,,0.5,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-06-10,2012,6,10,†,27.4,,15.1,,21.3,,0,,3.3,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-06-11,2012,6,11,†,31.5,,17.2,,24.4,,0,,6.4,,0,T,0,,0,T,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-06-12,2012,6,12,†,21.5,,18.8,,20.2,,0,,2.2,,4.4,,0,,4.4,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-06-13,2012,6,13,†,21.2,,12.7,,17,,1,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-06-14,2012,6,14,†,23.5,,10,,16.8,,1.2,,0,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-06-15,2012,6,15,†,25.4,,12,,18.7,,0,,0.7,,0,,0,,0,,0,,,,,
-75.72,45.38,OTTAWA CDA,6105976,2012-06-16,2012,6,16,†,27.3,,14.3,,20.8,,0,,2.8,,0,,0,,0,,0,,,,,
