"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-75.72","45.38","OTTAWA CDA","6105976","2015-01-16","2015","01","16","†","-12.0","","-13.8","","-12.9","","30.9","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-01-17","2015","01","17","†","-10.0","","-25.0","","-17.5","","35.5","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-01-18","2015","01","18","†","0.6","","-18.6","","-9.0","","27.0","","0.0","","0.2","","1.5","","1.7","","8","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-01-19","2015","01","19","†","-4.2","","-8.6","","-6.4","","24.4","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-01-20","2015","01","20","†","-14.5","","-20.8","","-17.7","","35.7","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-01-21","2015","01","21","†","-8.9","","-22.5","","-15.7","","33.7","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-01-22","2015","01","22","†","-7.4","","-20.8","","-14.1","","32.1","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-01-23","2015","01","23","†","0.0","","-15.5","","-7.8","","25.8","","0.0","","0.0","","0.5","","0.2","","9","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-01-24","2015","01","24","†","-1.5","","-3.0","","-2.3","","20.3","","0.0","","0.0","T","0.6","","0.4","","10","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-01-25","2015","01","25","†","-11.7","","-16.5","","-14.1","","32.1","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-01-26","2015","01","26","†","-12.9","","-23.9","","-18.4","","36.4","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-01-27","2015","01","27","†","-9.0","","-18.6","","-13.8","","31.8","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-01-28","2015","01","28","†","-7.6","","-17.8","","-12.7","","30.7","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-01-29","2015","01","29","†","-5.0","","-20.0","","-12.5","","30.5","","0.0","","0.0","","13.0","","11.5","","10","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-01-30","2015","01","30","†","-10.0","","-12.9","","-11.5","","29.5","","0.0","","0.0","","0.0","T","0.0","T","20","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-01-31","2015","01","31","†","-13.2","","-24.5","","-18.9","","36.9","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-01","2015","02","01","†","-17.0","","-20.4","","-18.7","","36.7","","0.0","","0.0","","1.3","","0.8","","14","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-02","2015","02","02","†","-14.3","","-20.4","","-17.4","","35.4","","0.0","","0.0","","3.0","","1.5","","14","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-03","2015","02","03","†","-7.8","","-26.1","","-17.0","","35.0","","0.0","","0.0","","1.5","","0.6","","16","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-04","2015","02","04","†","-4.5","","-11.7","","-8.1","","26.1","","0.0","","0.0","","12.0","","4.0","","15","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-05","2015","02","05","†","-14.4","","-19.7","","-17.1","","35.1","","0.0","","0.0","","1.3","","0.5","","28","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-06","2015","02","06","†","-7.8","","-25.4","","-16.6","","34.6","","0.0","","0.0","","0.9","","0.4","","26","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-07","2015","02","07","†","-11.5","","-15.0","","-13.3","","31.3","","0.0","","0.0","","2.5","","2.0","","25","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-08","2015","02","08","†","-12.7","","-17.0","","-14.9","","32.9","","0.0","","0.0","","2.5","","1.9","","27","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-09","2015","02","09","†","-10.3","","-14.9","","-12.6","","30.6","","0.0","","0.0","","0.0","T","0.0","T","25","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-10","2015","02","10","†","-4.5","","-12.3","","-8.4","","26.4","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-11","2015","02","11","†","-10.4","","-16.0","","-13.2","","31.2","","0.0","","0.0","","10.0","","4.6","","24","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-12","2015","02","12","†","-9.0","","-13.5","","-11.3","","29.3","","0.0","","0.0","","0.0","T","0.0","T","34","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-13","2015","02","13","†","-18.7","","-26.6","","-22.7","","40.7","","0.0","","0.0","","3.2","","2.8","","30","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-14","2015","02","14","†","-12.0","","-24.0","","-18.0","","36.0","","0.0","","0.0","","1.5","","1.0","","32","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-15","2015","02","15","†","-18.7","","-24.5","","-21.6","","39.6","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-16","2015","02","16","†","-16.4","","-26.5","","-21.5","","39.5","","0.0","","0.0","","0.0","","0.0","","28","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-17","2015","02","17","†","-12.0","","-26.7","","-19.4","","37.4","","0.0","","0.0","","0.0","T","0.0","T","29","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-18","2015","02","18","†","-7.6","","-22.0","","-14.8","","32.8","","0.0","","0.0","","1.0","","0.8","","29","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-19","2015","02","19","†","-16.9","","-19.0","","-18.0","","36.0","","0.0","","0.0","","0.0","T","0.0","T","30","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-20","2015","02","20","†","-14.0","","-22.3","","-18.2","","36.2","","0.0","","0.0","","0.3","","0.3","","27","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-21","2015","02","21","†","-10.5","","-20.0","","-15.3","","33.3","","0.0","","0.0","","12.0","","12.0","","28","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-22","2015","02","22","†","-3.3","","-12.0","","-7.7","","25.7","","0.0","","0.0","","0.0","T","0.0","T","41","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-23","2015","02","23","†","-18.2","","-23.4","","-20.8","","38.8","","0.0","","0.0","","0.0","","0.0","","39","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-24","2015","02","24","†","-8.3","","-27.7","","-18.0","","36.0","","0.0","","0.0","","1.0","","0.6","","36","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-25","2015","02","25","†","-8.0","","-13.6","","-10.8","","28.8","","0.0","","0.0","","0.0","T","0.0","T","36","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-26","2015","02","26","†","-10.8","","-25.7","","-18.3","","36.3","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-27","2015","02","27","†","-7.0","","-24.3","","-15.7","","33.7","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-02-28","2015","02","28","†","-5.0","","-21.0","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-01","2015","03","01","†","-3.1","","-19.0","","-11.1","","29.1","","0.0","","0.0","","0.0","T","0.0","T","32","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-02","2015","03","02","†","-2.8","","-9.0","","-5.9","","23.9","","0.0","","0.0","","0.0","T","0.0","T","33","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-03","2015","03","03","†","-1.7","","-20.6","","-11.2","","29.2","","0.0","","0.0","","5.1","","5.1","","31","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-04","2015","03","04","†","2.3","","-8.4","","-3.1","","21.1","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-05","2015","03","05","†","-10.5","","-15.4","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-06","2015","03","06","†","-7.0","","-23.1","","-15.1","","33.1","","0.0","","0.0","","0.0","T","0.0","T","33","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-07","2015","03","07","†","-1.1","","-12.0","","-6.6","","24.6","","0.0","","0.0","","0.0","T","0.0","T","35","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-08","2015","03","08","†","0.8","","-8.0","","-3.6","","21.6","","0.0","","0.0","","2.5","","0.8","","35","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-09","2015","03","09","†","5.0","","-6.1","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","36","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-10","2015","03","10","†","7.6","","-3.9","","1.9","","16.1","","0.0","","0.0","","0.0","","0.0","","35","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-11","2015","03","11","†","8.0","","2.5","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-12","2015","03","12","†","-2.6","","-7.4","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-13","2015","03","13","†","-3.0","","-10.9","","-7.0","","25.0","","0.0","","0.0","","0.5","","0.3","","26","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-14","2015","03","14","†","-0.2","","-5.0","","-2.6","","20.6","","0.0","","0.0","T","7.6","","7.6","","25","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-15","2015","03","15","†","2.0","","-2.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","31","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-16","2015","03","16","†","5.0","","-8.8","","-1.9","","19.9","","0.0","","2.0","","0.0","","2.0","","27","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-17","2015","03","17","†","0.6","","-3.7","","-1.6","","19.6","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-18","2015","03","18","†","-3.6","","-11.6","","-7.6","","25.6","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-19","2015","03","19","†","-0.9","","-14.7","","-7.8","","25.8","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-20","2015","03","20","†","4.2","","-8.9","","-2.4","","20.4","","0.0","","0.0","","2.0","","1.8","","25","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-21","2015","03","21","†","1.9","","0.0","","1.0","","17.0","","0.0","","5.2","","0.0","","5.2","","26","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-22","2015","03","22","†","-8.0","","-15.6","","-11.8","","29.8","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-23","2015","03","23","†","-8.8","","-17.3","","-13.1","","31.1","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-24","2015","03","24","†","1.3","","-15.0","","-6.9","","24.9","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-25","2015","03","25","†","4.3","","-11.0","","-3.4","","21.4","","0.0","","0.2","","0.0","T","0.2","","24","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-26","2015","03","26","†","4.3","","1.4","","2.9","","15.1","","0.0","","0.0","","1.0","","0.8","","21","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-27","2015","03","27","†","-4.0","","-5.5","","-4.8","","22.8","","0.0","","0.0","","0.0","T","0.0","T","20","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-28","2015","03","28","†","-1.8","","-13.0","","-7.4","","25.4","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-29","2015","03","29","†","2.8","","-11.0","","-4.1","","22.1","","0.0","","0.0","","0.0","T","0.0","T","19","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-30","2015","03","30","†","4.8","","-0.6","","2.1","","15.9","","0.0","","0.7","","0.0","","0.7","","19","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-03-31","2015","03","31","†","2.5","","-5.7","","-1.6","","19.6","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-01","2015","04","01","†","2.8","","-7.3","","-2.3","","20.3","","0.0","","0.0","T","1.0","","0.8","","14","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-02","2015","04","02","†","12.3","","-3.6","","4.4","","13.6","","0.0","","2.6","","0.0","","2.6","","14","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-03","2015","04","03","†","14.5","","3.0","","8.8","","9.2","","0.0","","0.0","","2.5","","2.5","","2","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-04","2015","04","04","†","1.5","","-4.0","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-05","2015","04","05","†","1.5","","-5.0","","-1.8","","19.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-06","2015","04","06","†","2.5","","-5.0","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-07","2015","04","07","†","7.3","","-1.7","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-08","2015","04","08","†","3.7","","-2.6","","0.6","","17.4","","0.0","","0.0","","0.5","","0.3","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-09","2015","04","09","†","5.8","","-0.7","","2.6","","15.4","","0.0","","18.4","","0.0","","18.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-10","2015","04","10","†","12.9","","2.3","","7.6","","10.4","","0.0","","4.3","","0.0","","4.3","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-11","2015","04","11","†","9.8","","1.4","","5.6","","12.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-12","2015","04","12","†","18.3","","0.1","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-13","2015","04","13","†","22.3","","0.2","","11.3","","6.7","","0.0","","4.4","","0.0","","4.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-14","2015","04","14","†","16.8","","4.8","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-15","2015","04","15","†","13.2","","3.4","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-16","2015","04","16","†","18.8","","-1.7","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-17","2015","04","17","†","20.6","","9.8","","15.2","","2.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-18","2015","04","18","†","16.0","","4.8","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-19","2015","04","19","†","13.0","","1.1","","7.1","","10.9","","0.0","","4.0","","0.0","","4.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-20","2015","04","20","†","9.6","","4.3","","7.0","","11.0","","0.0","","21.0","","0.0","","21.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-21","2015","04","21","†","12.0","","6.5","","9.3","","8.7","","0.0","","2.6","","0.0","","2.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-22","2015","04","22","†","9.8","","2.5","","6.2","","11.8","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-23","2015","04","23","†","7.2","","0.4","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-24","2015","04","24","†","4.4","","0.1","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-25","2015","04","25","†","11.5","","-1.5","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-26","2015","04","26","†","12.9","","1.0","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-27","2015","04","27","†","15.2","","3.5","","9.4","","8.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-28","2015","04","28","†","20.8","","4.9","","12.9","","5.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-29","2015","04","29","†","21.6","","5.9","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-04-30","2015","04","30","†","18.2","","6.2","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-01","2015","05","01","†","20.7","","7.6","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-02","2015","05","02","†","23.7","","5.0","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-03","2015","05","03","†","25.7","","10.0","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-04","2015","05","04","†","27.9","","10.6","","19.3","","0.0","","1.3","","2.8","","0.0","","2.8","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-05","2015","05","05","†","20.0","","8.9","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-06","2015","05","06","†","24.0","","4.4","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-07","2015","05","07","†","27.1","","8.3","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-08","2015","05","08","†","29.9","","11.7","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-09","2015","05","09","†","28.8","","16.0","","22.4","","0.0","","4.4","","0.8","","0.0","","0.8","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-10","2015","05","10","†","20.1","","13.8","","17.0","","1.0","","0.0","","8.3","","0.0","","8.3","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-11","2015","05","11","†","14.2","","8.9","","11.6","","6.4","","0.0","","3.9","","0.0","","3.9","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-12","2015","05","12","†","22.0","","7.5","","14.8","","3.2","","0.0","","1.9","","0.0","","1.9","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-13","2015","05","13","†","16.5","","6.3","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-14","2015","05","14","†","19.0","","3.5","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-15","2015","05","15","†","20.7","","4.2","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-16","2015","05","16","†","21.2","","13.8","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-17","2015","05","17","†","24.6","","10.0","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-18","2015","05","18","†","29.6","","10.5","","20.1","","0.0","","2.1","","1.6","","0.0","","1.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-19","2015","05","19","†","25.8","","17.9","","21.9","","0.0","","3.9","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-20","2015","05","20","†","15.3","","3.7","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-21","2015","05","21","†","20.5","","7.4","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-22","2015","05","22","†","11.3","","5.7","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-23","2015","05","23","†","17.5","","0.5","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-24","2015","05","24","†","28.1","","9.0","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-25","2015","05","25","†","23.4","","14.3","","18.9","","0.0","","0.9","","30.3","","0.0","","30.3","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-26","2015","05","26","†","29.3","","15.5","","22.4","","0.0","","4.4","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-27","2015","05","27","†","27.9","","19.5","","23.7","","0.0","","5.7","","0.2","","0.0","","0.2","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-28","2015","05","28","†","23.0","","16.4","","19.7","","0.0","","1.7","","1.4","","0.0","","1.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2015-05-29","2015","05","29","†","26.2","","8.9","","17.6","","0.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
